date,fear_greed_index,momentum,strength,breadth,put_call,volatility,credit_spread,safe_haven
2017-11-08,47.91,67.45,29.98,27.41,50.56,50.56,71.21,38.21
2017-11-09,43.47,58.62,32.09,24.9,35.41,35.41,76.44,41.42
2017-11-10,41.15,55.49,34.1,28.69,19.56,19.56,76.6,54.07
2017-11-13,42.5,55.81,35.58,34.15,16.14,16.14,87.62,52.08
2017-11-14,41.32,49.54,38.85,42.87,14.29,14.29,82.3,47.09
2017-11-15,30.83,36.95,38.48,42.12,0.0,0.0,65.73,32.5
2017-11-16,38.88,52.17,39.05,39.28,12.77,12.77,71.94,44.17
2017-11-17,40.2,45.44,47.21,49.99,19.33,19.33,72.14,27.93
2017-11-20,44.39,46.73,47.29,47.88,35.05,35.05,65.95,32.8
2017-11-21,49.29,58.92,42.84,40.84,53.28,53.28,65.96,29.93
2017-11-22,45.96,56.04,44.02,48.65,50.14,50.14,45.53,27.21
2017-11-24,45.89,58.95,41.26,40.2,54.18,54.18,45.09,27.39
2017-11-27,46.4,56.79,40.7,62.22,50.12,50.12,37.56,27.3
2017-11-28,54.09,75.86,43.56,71.9,46.89,46.89,51.56,41.99
2017-11-29,55.97,73.63,53.48,90.41,33.6,33.6,58.67,48.38
2017-11-30,56.44,89.13,52.01,91.21,22.68,22.68,58.49,58.86
2017-12-01,51.15,83.15,52.57,94.44,20.64,20.64,35.32,51.28
2017-12-04,51.06,79.31,59.37,100.0,16.81,16.81,34.88,50.21
2017-12-05,49.67,69.89,54.31,94.27,24.49,24.49,34.44,45.8
2017-12-06,51.53,68.16,50.7,90.76,31.2,31.2,41.98,46.71
2017-12-07,58.5,72.84,53.92,99.29,48.59,48.59,33.53,52.76
2017-12-08,65.57,82.85,55.97,100.0,60.26,60.26,41.34,58.29
2017-12-11,63.11,87.91,51.75,88.07,65.13,65.13,32.64,51.13
2017-12-12,58.55,89.35,48.42,78.59,53.73,53.73,32.1,53.94
2017-12-13,56.34,86.68,47.04,67.57,48.86,48.86,40.24,55.13
2017-12-14,52.69,76.67,42.87,61.04,43.05,43.05,39.84,62.29
2017-12-15,59.09,93.45,44.71,63.06,64.65,64.65,30.65,52.47
2017-12-18,60.84,100.0,48.07,48.35,62.48,62.48,30.23,74.29
2017-12-19,59.92,93.6,49.66,51.11,52.44,52.44,38.88,81.32
2017-12-20,64.34,90.05,51.63,65.61,58.73,58.73,38.59,87.09
2017-12-21,63.61,92.17,51.89,63.19,60.84,60.84,29.03,87.33
2017-12-22,63.03,89.19,55.45,75.81,55.27,55.27,28.68,81.56
2017-12-26,62.49,85.24,61.91,87.73,48.49,48.49,28.32,77.22
2017-12-27,58.71,84.92,61.12,79.43,44.31,44.31,37.56,59.33
2017-12-28,57.1,86.6,62.62,59.25,50.28,50.28,37.23,53.46
2017-12-29,47.1,74.48,62.35,62.15,33.07,33.07,27.29,37.26
2018-01-02,61.16,88.98,63.51,62.79,59.02,59.02,27.01,67.84
2018-01-03,64.8,99.25,60.74,43.79,71.41,71.41,36.25,70.75
2018-01-04,62.47,100.0,59.12,52.07,69.35,69.35,5.32,82.1
2018-01-05,64.66,100.0,54.41,52.39,68.71,68.71,14.84,93.59
2018-01-08,62.29,100.0,59.02,52.65,61.95,61.95,14.54,85.94
2018-01-09,59.11,100.0,54.44,41.59,49.85,49.85,24.73,93.28
2018-01-10,62.81,100.0,50.71,44.28,55.44,55.44,45.35,88.4
2018-01-11,65.91,100.0,57.86,61.22,54.06,54.06,45.03,89.12
2018-01-12,61.61,100.0,58.11,64.17,48.22,48.22,12.58,99.96
2018-01-16,53.59,100.0,48.49,58.07,17.31,17.31,33.99,99.96
2018-01-17,47.77,100.0,45.44,50.32,13.32,13.32,12.02,100.0
2018-01-18,45.83,100.0,42.59,40.43,8.73,8.73,22.8,97.51
2018-01-19,56.74,100.0,49.49,47.09,29.43,29.43,44.47,97.24
2018-01-22,56.51,100.0,46.78,39.83,35.02,35.02,44.37,94.54
2018-01-23,57.22,100.0,49.3,42.9,34.26,34.26,44.33,95.5
2018-01-24,57.66,100.0,52.68,41.29,27.25,27.25,55.17,100.0
2018-01-25,53.84,100.0,48.85,25.25,25.32,25.32,55.05,97.05
2018-01-26,56.55,100.0,41.48,17.24,35.55,35.55,66.0,100.0
2018-01-29,42.51,100.0,40.12,13.74,0.0,0.0,43.68,100.0
2018-01-30,43.48,100.0,37.72,12.03,0.0,0.0,54.61,100.0
2018-01-31,41.99,100.0,35.64,8.67,0.0,0.0,54.61,95.01
2018-02-01,37.42,100.0,31.62,9.34,0.0,0.0,20.96,100.0
2018-02-02,39.17,73.74,37.02,19.41,0.0,0.0,54.6,89.38
2018-02-05,29.71,16.06,57.15,48.42,0.0,0.0,43.39,42.94
2018-02-06,27.64,38.45,33.93,18.86,0.0,0.0,43.39,58.86
2018-02-07,29.81,30.9,45.87,37.26,0.0,0.0,43.48,51.18
2018-02-08,26.89,0.0,56.68,53.06,0.0,0.0,54.78,23.68
2018-02-09,27.79,0.08,51.9,39.38,0.0,0.0,65.95,37.2
2018-02-12,29.7,17.45,42.12,30.66,0.0,0.0,77.21,40.49
2018-02-13,30.99,20.29,42.34,43.45,0.0,0.0,65.95,44.88
2018-02-14,40.75,36.87,50.77,54.47,16.64,16.64,54.74,55.13
2018-02-15,46.21,51.61,40.04,49.3,19.09,19.09,88.23,56.09
2018-02-16,43.62,50.95,41.73,42.09,18.65,18.65,88.1,45.17
2018-02-20,40.51,42.11,41.93,45.95,13.42,13.42,87.87,38.84
2018-02-21,40.32,33.96,37.18,39.72,19.07,19.07,87.64,45.62
2018-02-22,34.66,34.35,33.71,33.22,28.75,28.75,43.26,40.6
2018-02-23,47.93,54.47,31.09,35.07,43.46,43.46,76.39,51.59
2018-02-26,45.45,69.05,10.52,27.99,48.44,48.44,65.25,48.48
2018-02-27,35.43,50.56,9.09,28.5,32.97,32.97,54.13,39.82
2018-02-28,26.66,34.59,6.75,28.73,27.03,27.03,31.98,30.52
2018-03-01,24.57,16.03,29.09,46.76,14.16,14.16,32.09,19.68
2018-03-02,38.02,22.08,38.01,57.09,32.27,32.27,65.18,19.25
2018-03-05,42.99,35.96,41.6,53.65,38.4,38.4,54.08,38.81
2018-03-06,42.13,38.57,52.62,40.17,41.65,41.65,0.0,80.25
2018-03-07,43.52,36.97,50.52,62.91,46.01,46.01,0.0,62.23
2018-03-08,42.27,42.03,43.74,45.22,53.45,53.45,0.0,58.0
2018-03-09,50.39,64.54,34.77,25.11,64.16,64.16,0.0,100.0
2018-03-12,47.06,61.62,35.28,30.65,58.53,58.53,0.0,84.85
2018-03-13,47.28,51.72,48.15,50.97,56.12,56.12,0.0,67.87
2018-03-14,42.34,42.84,44.25,47.36,52.09,52.09,0.0,57.74
2018-03-15,37.36,40.85,36.98,33.72,56.19,56.19,0.0,37.56
2018-03-16,44.29,42.28,53.87,56.85,60.97,60.97,0.0,35.06
2018-03-19,39.42,21.92,66.92,65.86,45.36,45.36,0.0,30.48
2018-03-20,41.16,23.3,64.09,63.56,50.58,50.58,0.0,36.02
2018-03-21,44.06,20.16,76.33,77.4,53.16,53.16,0.0,28.24
2018-03-22,34.46,0.0,91.85,92.08,27.34,27.34,0.0,2.61
2018-03-23,34.84,0.0,100.0,100.0,21.95,21.95,0.0,0.0
2018-03-26,37.9,0.0,81.42,100.0,41.93,41.93,0.0,0.0
2018-03-27,38.96,0.0,100.0,100.0,36.34,36.34,0.0,0.0
2018-03-28,38.85,0.0,100.0,100.0,35.97,35.97,0.0,0.0
2018-03-29,45.45,0.0,100.0,100.0,50.39,50.39,0.0,17.39
2018-04-02,38.52,0.0,100.0,100.0,34.82,34.82,0.0,0.0
2018-04-03,42.11,0.0,100.0,100.0,47.38,47.38,0.0,0.0
2018-04-04,44.09,0.0,100.0,98.1,52.94,52.94,0.0,4.62
2018-04-05,46.94,2.2,100.0,94.41,58.64,58.64,0.0,14.67
2018-04-06,42.35,0.0,100.0,100.0,48.21,48.21,0.0,0.0
2018-04-09,41.47,0.0,96.68,97.7,47.95,47.95,0.0,0.0
2018-04-10,41.61,1.57,88.35,92.5,54.44,54.44,0.0,0.0
2018-04-11,42.84,0.0,97.45,90.57,55.92,55.92,0.0,0.0
2018-04-12,44.65,4.98,79.86,81.45,63.63,63.63,0.0,18.96
2018-04-13,47.01,2.05,84.49,89.99,68.4,68.4,0.0,15.71
2018-04-16,49.69,10.6,92.03,84.09,72.08,72.08,0.0,16.98
2018-04-17,50.22,21.73,78.77,66.33,77.33,77.33,0.0,30.08
2018-04-18,52.57,22.29,89.15,75.86,74.22,74.22,0.0,32.28
2018-04-19,48.41,15.89,81.7,62.12,71.51,71.51,0.0,36.13
2018-04-20,49.63,6.85,89.98,56.89,66.52,66.52,0.0,60.67
2018-04-23,52.76,7.0,98.19,53.62,67.51,67.51,0.0,75.51
2018-04-24,49.85,0.0,100.0,84.58,58.97,58.97,0.0,46.41
2018-04-25,51.04,0.0,100.0,66.3,59.15,59.15,0.0,72.68
2018-04-26,52.57,6.73,100.0,50.3,65.86,65.86,0.0,79.22
2018-04-27,53.14,7.96,100.0,57.29,69.44,69.44,0.0,67.86
2018-04-30,53.31,0.08,100.0,52.93,66.73,66.73,8.31,78.37
2018-05-01,51.69,2.92,99.84,50.63,68.5,68.5,3.48,67.97
2018-05-02,45.3,0.0,90.69,41.01,65.85,65.85,0.0,53.68
2018-05-03,43.09,0.0,84.33,42.4,65.84,65.84,4.57,38.68
2018-05-04,47.09,7.32,74.41,30.5,70.91,70.91,5.03,70.56
2018-05-07,46.58,10.81,65.11,35.22,70.84,70.84,0.43,72.84
2018-05-08,44.71,10.69,61.38,39.11,70.95,70.95,0.0,59.9
2018-05-09,47.14,19.95,52.91,26.17,76.73,76.73,0.0,77.52
2018-05-10,48.21,28.81,49.77,37.16,77.1,77.1,0.0,67.52
2018-05-11,46.64,30.18,38.5,25.8,79.12,79.12,3.0,70.77
2018-05-14,44.78,30.72,38.56,20.32,77.18,77.18,0.0,69.49
2018-05-15,44.98,23.84,49.8,37.59,68.45,68.45,0.0,66.76
2018-05-16,47.8,27.5,57.76,35.12,73.99,73.99,0.0,66.24
2018-05-17,51.37,26.28,70.34,48.6,73.43,73.43,0.0,67.51
2018-05-18,49.68,23.47,73.12,44.43,73.06,73.06,0.0,60.6
2018-05-21,49.53,30.22,67.25,34.5,74.52,74.52,0.0,65.7
2018-05-22,45.84,26.89,61.36,14.54,73.54,73.54,0.0,71.03
2018-05-23,44.37,29.75,56.38,9.74,76.38,76.38,0.0,61.96
2018-05-24,46.67,27.55,67.76,26.9,76.22,76.22,0.0,52.06
2018-05-25,44.42,25.11,69.39,20.99,72.44,72.44,0.0,50.55
2018-05-29,37.13,14.1,75.18,30.33,53.37,53.37,0.0,33.58
2018-05-30,43.78,25.94,75.02,35.21,63.55,63.55,0.0,43.2
2018-05-31,39.04,19.39,58.0,30.48,60.82,60.82,0.0,43.8
2018-06-01,44.4,29.51,50.2,29.53,70.51,70.51,0.0,60.54
2018-06-04,45.01,33.59,42.47,31.65,73.34,73.34,0.0,60.65
2018-06-05,47.22,34.07,49.9,42.76,74.07,74.07,0.0,55.67
2018-06-06,50.23,41.9,45.57,42.36,77.25,77.25,0.0,67.27
2018-06-07,48.15,40.88,49.7,50.92,73.73,73.73,0.0,48.09
2018-06-08,51.66,43.53,61.32,60.26,72.52,72.52,0.0,51.47
2018-06-11,54.01,44.23,66.59,71.46,70.87,70.87,0.0,54.07
2018-06-12,55.83,45.59,76.93,78.0,69.85,69.85,0.0,50.6
2018-06-13,49.48,41.45,65.49,63.44,65.71,65.71,0.0,44.6
2018-06-14,48.82,43.53,66.19,58.55,69.55,69.55,0.0,34.33
2018-06-15,48.78,42.24,74.83,55.3,69.64,69.64,0.0,29.81
2018-06-18,48.85,39.97,76.43,54.51,66.84,66.84,0.0,37.33
2018-06-19,44.82,36.01,75.09,57.69,59.92,59.92,0.0,25.11
2018-06-20,49.59,37.47,82.47,66.04,62.39,62.39,2.33,34.06
2018-06-21,45.46,31.31,85.74,71.19,50.77,50.77,0.0,28.46
2018-06-22,48.43,32.97,91.04,67.0,55.43,55.43,0.0,37.15
2018-06-25,42.33,20.06,100.0,76.35,34.12,34.12,0.0,31.63
2018-06-26,47.42,22.19,100.0,68.15,42.59,42.59,0.0,56.4
2018-06-27,38.17,14.37,95.74,65.77,31.12,31.12,0.0,29.07
2018-06-28,41.09,20.2,84.5,70.28,37.73,37.73,0.0,37.19
2018-06-29,42.46,20.95,86.7,76.43,42.32,42.32,0.0,28.52
2018-07-02,39.74,23.84,69.59,71.74,45.1,45.1,0.0,22.82
2018-07-03,41.38,19.46,90.61,79.16,41.87,41.87,0.0,16.71
2018-07-05,42.65,27.45,85.78,79.43,48.5,48.5,0.0,8.91
2018-07-06,46.37,35.24,79.85,74.05,57.54,57.54,0.0,20.38
2018-07-09,46.48,43.35,70.4,62.07,61.22,61.22,0.0,27.13
2018-07-10,45.01,46.49,63.43,55.1,61.17,61.17,0.0,27.68
2018-07-11,39.27,39.75,59.7,46.91,54.84,54.84,0.0,18.87
2018-07-12,39.04,47.85,35.4,40.34,60.93,60.93,0.0,27.8
2018-07-13,40.52,48.83,37.0,40.77,62.96,62.96,0.0,31.15
2018-07-16,35.76,47.82,22.58,27.74,58.61,58.61,0.0,34.96
2018-07-17,36.91,51.56,17.01,23.47,63.08,63.08,0.0,40.15
2018-07-18,39.24,53.56,19.27,25.05,62.52,62.52,0.0,51.75
2018-07-19,40.39,49.85,45.43,34.99,57.5,57.5,0.65,36.78
2018-07-20,39.62,49.08,30.47,24.96,57.51,57.51,4.27,53.51
2018-07-23,38.07,50.92,18.28,15.32,58.97,58.97,1.75,62.31
2018-07-24,35.87,55.49,0.0,0.0,60.27,60.27,0.0,75.07
2018-07-25,38.74,64.09,0.0,0.0,60.96,60.96,2.92,82.26
2018-07-26,46.4,61.26,27.56,15.15,61.63,61.63,3.45,94.15
2018-07-27,45.35,55.09,34.29,25.66,55.96,55.96,6.91,83.56
2018-07-30,42.69,49.69,41.2,28.27,48.31,48.31,4.4,78.65
2018-07-31,50.27,54.31,54.71,44.97,57.26,57.26,7.82,75.54
2018-08-01,42.57,53.35,20.56,14.97,55.25,55.25,11.17,87.47
2018-08-02,42.2,57.82,11.58,12.48,61.17,61.17,5.71,85.5
2018-08-03,45.43,61.66,18.09,18.87,64.49,64.49,9.08,81.35
2018-08-06,44.63,64.54,10.23,19.41,66.64,66.64,12.36,72.62
2018-08-07,44.29,66.68,2.72,18.39,68.49,68.49,9.81,75.48
2018-08-08,45.86,65.57,0.0,15.16,68.26,68.26,21.74,82.06
2018-08-09,44.82,63.47,0.0,29.2,65.08,65.08,21.97,68.97
2018-08-10,38.08,56.1,0.68,28.64,52.46,52.46,16.42,59.83
2018-08-13,34.66,51.8,0.0,31.1,41.97,41.97,19.58,56.17
2018-08-14,41.23,57.39,8.57,41.67,51.57,51.57,19.83,58.01
2018-08-15,36.69,49.9,15.02,43.97,43.23,43.23,17.2,44.29
2018-08-16,40.25,57.01,15.29,29.78,51.16,51.16,20.35,56.98
2018-08-17,44.22,59.69,27.71,44.23,56.33,56.33,14.84,50.41
2018-08-20,48.06,61.45,44.85,60.51,57.22,57.22,18.0,37.17
2018-08-21,51.32,62.86,46.54,81.96,54.81,54.81,18.26,40.0
2018-08-22,47.95,62.06,36.88,74.46,58.72,58.72,15.65,29.18
2018-08-23,42.8,60.12,30.31,47.81,57.55,57.55,18.8,27.46
2018-08-24,43.86,65.56,27.0,41.66,60.2,60.2,16.19,36.24
2018-08-27,42.87,72.26,13.77,29.01,59.07,59.07,19.32,47.58
2018-08-28,42.69,71.73,17.84,23.6,56.86,56.86,19.56,52.39
2018-08-29,43.8,76.41,9.99,36.36,58.3,58.3,16.94,50.29
2018-08-30,38.98,71.44,0.0,32.82,50.08,50.08,25.8,42.67
2018-08-31,39.96,70.94,1.38,31.24,54.21,54.21,23.11,44.63
2018-09-04,41.73,68.75,7.93,39.39,52.21,52.21,26.2,45.41
2018-09-05,43.38,65.51,27.99,56.63,46.83,46.83,20.63,39.23
2018-09-06,43.64,61.66,35.62,66.23,41.81,41.81,23.73,34.64
2018-09-07,41.75,59.22,26.84,59.08,39.89,39.89,21.0,46.37
2018-09-10,46.25,60.62,39.54,66.97,44.26,44.26,12.51,55.59
2018-09-11,47.16,63.73,25.34,62.63,50.12,50.12,12.78,65.39
2018-09-12,46.82,63.61,35.19,60.61,50.34,50.34,10.21,57.45
2018-09-13,47.97,68.14,26.07,50.86,55.01,55.01,10.54,70.17
2018-09-14,49.46,67.77,33.51,55.89,56.66,56.66,8.0,67.72
2018-09-17,46.59,61.89,45.6,56.58,45.89,45.89,8.38,61.93
2018-09-18,49.5,66.39,41.7,43.72,51.94,51.94,14.47,76.33
2018-09-19,49.22,66.78,33.52,37.17,58.85,58.85,11.87,77.49
2018-09-20,48.93,73.19,24.17,36.27,58.3,58.3,9.32,82.93
2018-09-21,53.04,71.94,34.01,46.77,59.02,59.02,15.43,85.11
2018-09-24,45.87,67.63,13.74,34.93,55.52,55.52,12.86,80.89
2018-09-25,43.26,65.43,5.31,37.08,53.99,53.99,16.04,70.95
2018-09-26,39.1,61.51,2.4,32.38,50.94,50.94,16.33,59.2
2018-09-27,39.11,63.14,0.0,27.9,54.27,54.27,16.62,57.59
2018-09-28,43.09,62.25,0.26,42.78,56.18,56.18,19.75,64.22
2018-10-01,42.45,64.86,0.0,28.1,56.92,56.92,20.0,70.33
2018-10-02,39.87,63.73,0.0,22.0,56.54,56.54,17.4,62.89
2018-10-03,40.2,63.49,0.0,8.16,59.47,59.47,14.85,76.0
2018-10-04,34.58,54.98,0.0,7.79,41.99,41.99,15.16,80.13
2018-10-05,34.2,49.23,0.0,17.14,38.43,38.43,18.27,77.92
2018-10-08,33.51,48.25,5.82,14.53,33.09,33.09,18.54,81.27
2018-10-09,29.45,46.39,0.0,12.27,31.74,31.74,18.8,65.19
2018-10-10,15.12,15.8,9.42,19.77,0.0,0.0,16.25,44.58
2018-10-11,10.03,0.0,10.64,26.66,0.0,0.0,13.75,19.18
2018-10-12,10.25,10.51,0.0,4.26,4.67,4.67,19.65,28.0
2018-10-15,14.23,5.71,15.41,16.26,7.06,7.06,19.89,28.22
2018-10-16,20.98,24.23,9.63,12.33,30.61,30.61,9.01,30.41
2018-10-17,20.6,23.85,2.44,10.25,33.03,33.03,12.17,29.44
2018-10-18,16.74,11.29,11.32,23.69,18.95,18.95,15.27,17.72
2018-10-19,14.26,11.02,3.53,10.1,21.58,21.58,12.82,19.22
2018-10-22,15.14,7.48,0.0,16.0,24.25,24.25,15.91,18.07
2018-10-23,12.26,3.16,0.0,18.03,19.3,19.3,13.45,12.58
2018-10-24,9.08,0.0,11.99,35.08,0.0,0.0,16.51,0.0
2018-10-25,9.23,0.0,0.0,27.73,4.48,4.48,19.54,8.4
2018-10-26,10.08,0.0,6.42,30.18,7.08,7.08,19.79,0.0
2018-10-29,17.83,0.0,29.59,61.71,6.73,6.73,20.04,0.0
2018-10-30,25.58,0.0,46.6,79.53,15.72,15.72,20.27,1.22
2018-10-31,24.72,0.0,29.75,64.38,27.84,27.84,23.25,0.0
2018-11-01,33.84,8.11,44.36,74.71,38.33,38.33,26.21,6.8
2018-11-02,32.96,3.64,53.32,80.37,38.42,38.42,7.28,9.25
2018-11-05,34.65,8.27,60.69,82.85,37.27,37.27,7.71,8.51
2018-11-06,40.24,13.32,63.12,96.6,38.53,38.53,10.83,20.75
2018-11-07,45.16,29.53,42.19,64.24,56.17,56.17,13.88,53.92
2018-11-08,46.79,27.56,46.46,68.68,54.89,54.89,0.71,74.35
2018-11-09,45.34,20.48,50.33,90.99,52.19,52.19,0.0,51.16
2018-11-12,38.06,5.79,63.03,83.71,38.31,38.31,0.0,37.25
2018-11-13,40.69,5.17,68.49,94.38,41.15,41.15,10.08,24.4
2018-11-14,37.27,0.18,70.36,100.0,36.26,36.26,2.31,15.53
2018-11-15,40.81,8.36,63.78,90.76,42.72,42.72,5.43,31.87
2018-11-16,44.42,10.36,66.05,100.0,51.54,51.54,3.13,28.33
2018-11-19,40.68,0.0,80.11,100.0,43.13,43.13,0.88,17.52
2018-11-20,37.6,0.0,83.65,100.0,33.39,33.39,1.35,11.42
2018-11-21,45.17,0.0,93.44,100.0,41.9,41.9,0.0,38.95
2018-11-23,42.67,0.0,100.0,100.0,39.73,39.73,0.0,19.22
2018-11-26,49.57,0.0,96.71,100.0,52.06,52.06,0.0,46.16
2018-11-27,48.88,1.17,86.5,100.0,52.05,52.05,0.0,50.4
2018-11-28,46.4,17.04,70.29,72.57,54.9,54.9,0.0,55.13
2018-11-29,45.46,15.84,67.86,85.73,54.21,54.21,0.0,40.4
2018-11-30,43.13,21.68,61.08,66.47,57.82,57.82,0.0,37.02
2018-12-03,43.97,29.42,57.51,55.26,65.11,65.11,0.0,35.35
2018-12-04,32.47,7.26,66.38,57.05,47.51,47.51,0.0,1.54
2018-12-06,30.23,6.85,61.45,50.44,46.44,46.44,0.0,0.0
2018-12-07,31.29,0.0,67.22,73.88,38.98,38.98,0.0,0.0
2018-12-10,28.37,0.0,54.39,59.23,42.48,42.48,0.0,0.0
2018-12-11,28.43,0.0,51.49,53.46,47.04,47.04,0.0,0.0
2018-12-12,28.15,0.0,51.98,42.38,49.15,49.15,0.0,4.41
2018-12-13,24.91,0.33,37.24,23.71,53.17,53.17,0.0,6.73
2018-12-14,27.08,0.0,52.9,36.4,50.14,50.14,0.0,0.0
2018-12-17,23.2,0.0,46.25,36.66,39.74,39.74,0.0,0.0
2018-12-18,21.92,0.0,45.8,34.18,36.74,36.74,0.0,0.0
2018-12-19,19.91,0.0,43.78,20.02,37.79,37.79,0.0,0.0
2018-12-20,17.42,0.0,46.21,18.78,28.46,28.46,0.0,0.0
2018-12-21,17.41,0.0,56.27,19.84,22.88,22.88,0.0,0.0
2018-12-24,10.75,0.0,58.64,11.71,2.44,2.44,0.0,0.0
2018-12-26,13.45,0.0,41.75,3.42,24.5,24.5,0.0,0.0
2018-12-27,16.71,0.0,46.79,15.85,27.18,27.18,0.0,0.0
2018-12-28,19.77,0.0,43.06,27.02,34.15,34.15,0.0,0.0
2018-12-31,22.71,0.0,41.23,27.04,45.34,45.34,0.0,0.0
2019-01-02,25.54,0.0,40.16,31.84,53.41,53.41,0.0,0.0
2019-01-03,28.24,0.0,56.65,49.05,46.0,46.0,0.0,0.0
2019-01-04,31.42,0.0,56.15,40.3,60.54,60.54,0.0,2.39
2019-01-07,35.7,1.14,65.47,52.52,60.54,60.54,0.0,9.66
2019-01-08,40.49,6.69,70.57,51.77,63.53,63.53,0.0,27.31
2019-01-09,45.87,9.37,79.21,71.2,64.99,64.99,0.0,31.35
2019-01-10,50.32,12.25,88.24,82.19,66.36,66.36,0.0,36.84
2019-01-11,50.93,12.78,89.35,82.87,70.59,70.59,0.0,30.3
2019-01-14,51.96,10.75,91.69,98.27,67.13,67.13,0.0,28.77
2019-01-15,50.29,16.67,78.34,73.23,68.6,68.6,0.0,46.61
2019-01-16,53.09,18.32,78.65,80.4,66.9,66.9,0.0,60.45
2019-01-17,57.42,22.65,84.74,87.01,70.22,70.22,0.0,67.11
2019-01-18,64.23,29.86,91.16,96.3,70.89,70.89,0.0,90.5
2019-01-22,59.34,22.78,91.48,94.62,60.09,60.09,0.0,86.32
2019-01-23,58.45,24.36,81.16,75.73,64.85,64.85,0.0,98.21
2019-01-24,63.34,25.53,95.26,88.28,67.17,67.17,0.0,100.0
2019-01-25,66.2,30.48,100.0,100.0,72.31,72.31,0.0,88.27
2019-01-28,63.0,26.62,100.0,100.0,66.94,66.94,0.0,80.47
2019-01-29,62.87,26.18,100.0,100.0,65.89,65.89,0.0,82.15
2019-01-30,66.38,35.09,100.0,100.0,70.78,70.78,0.0,88.02
2019-01-31,68.08,40.28,97.37,100.0,74.3,74.3,0.0,90.32
2019-02-01,70.32,41.16,100.0,100.0,75.55,75.55,0.0,100.0
2019-02-04,69.27,45.46,97.75,94.38,76.59,76.59,0.0,94.14
2019-02-05,67.45,48.57,96.19,84.82,76.62,76.62,0.0,89.32
2019-02-06,66.54,47.52,97.25,81.3,79.08,79.08,0.0,81.57
2019-02-07,63.53,42.34,100.0,80.54,75.47,75.47,0.0,70.86
2019-02-08,63.64,43.08,100.0,74.57,78.62,78.62,6.78,63.77
2019-02-11,64.41,43.71,100.0,80.04,78.75,78.75,1.78,67.85
2019-02-12,67.48,51.45,100.0,76.7,82.05,82.05,3.98,76.16
2019-02-13,68.52,53.44,100.0,91.12,81.02,81.02,0.78,72.28
2019-02-14,66.95,52.02,100.0,89.97,78.05,78.05,2.99,67.53
2019-02-15,69.63,58.69,100.0,85.45,84.82,84.82,5.17,68.48
2019-02-19,67.23,59.81,100.0,79.55,84.28,84.28,3.7,58.99
2019-02-20,72.77,61.1,100.0,83.89,88.18,88.18,16.55,71.48
2019-02-21,73.03,59.17,100.0,91.19,84.86,84.86,18.53,72.58
2019-02-22,73.64,63.23,100.0,76.27,89.22,89.22,22.33,75.22
2019-02-25,69.03,64.12,100.0,66.14,80.81,80.81,20.69,70.67
2019-02-26,65.64,63.86,97.64,49.43,78.22,78.22,20.85,71.28
2019-02-27,66.84,63.85,99.09,42.45,80.17,80.17,22.86,79.31
2019-02-28,66.79,62.38,96.99,55.85,78.89,78.89,23.02,71.49
2019-03-01,71.6,66.85,97.77,63.39,84.72,84.72,25.06,78.68
2019-03-04,66.37,64.61,94.04,54.11,77.41,77.41,27.1,69.88
2019-03-05,63.98,64.11,88.85,53.6,75.55,75.55,27.25,62.97
2019-03-06,58.26,60.35,81.02,46.75,68.11,68.11,25.49,58.02
2019-03-07,55.45,55.67,82.52,47.21,61.33,61.33,27.58,52.55
2019-03-08,54.4,54.67,79.2,37.29,62.38,62.38,27.75,57.1
2019-03-11,58.49,63.84,74.84,30.87,71.51,71.51,29.84,67.03
2019-03-12,57.49,65.93,73.4,23.08,73.39,73.39,30.0,63.19
2019-03-13,57.37,70.49,71.56,22.94,74.1,74.1,28.24,60.14
2019-03-14,55.96,70.14,69.3,17.74,72.12,72.12,30.35,59.93
2019-03-15,57.04,73.43,65.75,14.42,75.05,75.05,32.45,63.15
2019-03-18,57.0,75.87,68.66,17.0,72.1,72.1,32.61,60.68
2019-03-19,54.21,75.87,63.24,11.57,67.97,67.97,30.81,62.06
2019-03-20,48.86,74.07,52.39,0.0,64.53,64.53,32.93,53.54
2019-03-21,50.71,80.89,56.76,1.92,65.58,65.58,29.16,55.05
2019-03-22,40.37,68.99,53.43,2.69,44.91,44.91,29.33,38.36
2019-03-25,42.21,68.59,56.51,9.1,45.37,45.37,35.41,35.13
2019-03-26,47.61,73.09,59.22,16.75,56.56,56.56,29.63,41.47
2019-03-27,46.24,70.26,64.75,20.46,52.53,52.53,33.75,29.42
2019-03-28,49.47,72.5,69.97,26.79,57.1,57.1,33.91,28.94
2019-03-29,50.35,76.67,69.24,24.73,61.56,61.56,34.06,24.65
2019-04-01,55.6,83.76,71.87,30.01,63.17,63.17,34.21,43.04
2019-04-02,55.0,83.59,68.52,31.43,62.76,62.76,32.36,43.58
2019-04-03,57.6,84.74,72.04,42.38,58.87,58.87,32.52,53.8
2019-04-04,60.01,85.83,74.09,42.51,59.21,59.21,38.69,60.54
2019-04-05,63.77,88.43,78.99,50.61,64.16,64.16,34.8,65.22
2019-04-08,62.77,88.7,78.83,54.86,60.73,60.73,36.96,58.61
2019-04-09,57.41,84.58,70.89,48.51,51.48,51.48,39.11,55.84
2019-04-10,60.28,86.42,75.32,54.66,58.24,58.24,37.22,51.87
2019-04-11,62.58,85.94,80.12,61.63,59.74,59.74,39.38,51.52
