date,fear_greed_index,momentum,strength,breadth,put_call,volatility,junk_bond,safe_haven
1999-06-04,60.01,61.19,86.9,35.81,82.99,69.65,49.12,34.4
1999-06-07,61.13,62.67,89.13,40.79,81.82,68.56,49.12,35.83
1999-06-08,59.6,57.72,83.47,46.71,81.07,67.81,49.12,31.27
1999-06-09,59.96,57.76,83.9,47.92,81.41,68.19,50.88,29.65
1999-06-10,56.73,53.22,78.7,51.94,77.11,63.75,50.88,21.54
1999-06-11,53.16,50.45,75.68,47.93,75.36,61.94,54.39,6.38
1999-06-14,53.07,50.27,75.8,32.95,73.5,60.04,54.39,24.53
1999-06-15,54.15,51.85,78.15,34.38,75.28,61.91,49.12,28.32
1999-06-16,60.5,59.37,87.78,30.02,85.72,72.87,50.88,36.84
1999-06-17,61.93,61.53,90.9,29.83,86.94,74.27,49.12,40.93
1999-06-18,62.61,61.96,91.87,33.26,87.38,74.9,49.12,39.77
1999-06-21,63.16,63.25,93.89,39.71,87.07,74.71,47.37,36.1
1999-06-22,62.97,59.43,89.58,45.04,87.34,75.05,49.12,35.19
1999-06-23,63.18,58.39,88.65,46.33,88.45,76.24,49.12,35.09
1999-06-24,60.32,53.56,82.96,50.06,83.13,70.81,52.63,29.13
1999-06-25,62.67,53.24,82.81,49.5,87.14,74.87,52.63,38.5
1999-06-28,63.38,57.3,88.09,49.01,84.5,72.15,52.63,39.98
1999-06-29,66.53,62.44,94.7,45.71,84.85,72.53,50.88,54.62
1999-06-30,69.73,67.82,100.0,38.36,89.17,76.96,50.88,64.9
1999-07-01,69.56,69.68,100.0,27.21,93.39,81.33,50.88,64.42
1999-07-02,70.5,72.05,100.0,27.33,96.45,84.55,50.88,62.24
1999-07-06,68.66,70.89,99.04,32.31,89.98,78.08,52.63,57.69
1999-07-07,69.3,72.67,100.0,21.52,91.07,79.27,57.89,62.64
1999-07-08,70.82,72.0,99.56,30.61,91.35,79.61,56.14,66.5
1999-07-09,75.1,74.07,100.0,33.99,98.27,86.73,57.89,74.73
1999-07-12,75.3,72.65,98.73,41.71,92.74,81.21,56.14,83.91
1999-07-13,74.27,70.82,97.06,44.18,91.95,80.52,52.63,82.72
1999-07-14,75.11,71.68,98.45,48.77,92.53,81.27,52.63,80.43
1999-07-15,76.16,74.26,100.0,50.12,95.53,84.48,52.63,76.12
1999-07-16,75.77,76.29,100.0,43.05,99.19,88.64,52.63,70.58
1999-07-19,73.44,72.99,96.74,43.66,93.83,83.47,52.63,70.77
1999-07-20,68.82,64.64,87.81,49.09,85.12,74.96,52.63,67.48
1999-07-21,70.15,64.89,88.45,50.07,86.0,75.99,54.39,71.28
1999-07-22,67.31,59.76,83.09,56.09,80.8,71.02,54.39,66.07
1999-07-23,66.72,58.43,81.91,51.65,79.74,70.17,57.89,67.26
1999-07-26,63.24,55.8,79.23,46.38,74.32,64.98,57.89,64.06
1999-07-27,65.57,59.51,83.64,44.19,79.74,70.45,57.89,63.55
1999-07-28,65.37,59.97,84.39,43.69,80.79,71.64,57.89,59.23
1999-07-29,60.18,53.42,77.26,50.87,75.37,66.42,56.14,41.82
1999-07-30,60.61,50.06,73.66,66.1,74.94,66.04,56.14,37.32
1999-08-02,58.35,49.75,73.46,59.85,71.85,63.07,56.14,34.37
1999-08-03,55.74,48.1,71.74,49.26,69.62,60.94,56.14,34.38
1999-08-04,52.56,43.55,66.82,47.24,65.99,57.4,56.14,30.81
1999-08-05,53.1,45.6,69.27,41.85,67.17,58.62,56.14,33.03
1999-08-06,52.15,41.96,65.34,48.9,68.4,59.91,57.89,22.66
1999-08-09,49.2,41.13,64.61,46.28,64.92,56.59,57.89,12.97
1999-08-10,47.04,36.72,59.82,51.95,62.3,54.12,56.14,8.21
1999-08-11,51.81,42.0,65.82,48.72,72.0,63.69,56.14,14.33
1999-08-12,52.49,40.87,64.72,53.07,73.1,64.82,57.89,12.98
1999-08-13,56.46,48.43,73.35,42.96,81.69,73.33,56.14,19.28
1999-08-16,56.02,49.01,74.26,41.48,79.08,70.95,56.14,21.2
1999-08-17,59.19,52.29,78.17,38.23,83.4,75.34,54.39,32.54
1999-08-18,56.85,49.13,74.86,41.82,77.93,70.23,52.63,31.37
1999-08-19,57.3,46.61,72.16,49.01,74.26,66.82,54.39,37.86
1999-08-20,59.57,49.87,75.97,43.78,78.88,71.33,52.63,44.5
1999-08-23,61.65,55.81,82.87,34.77,80.09,72.58,54.39,51.06
1999-08-24,61.67,56.41,83.83,34.87,80.46,73.05,54.39,48.7
1999-08-25,63.83,60.88,89.18,26.68,85.02,77.56,50.88,56.59
1999-08-26,64.37,55.45,83.39,40.02,84.04,76.78,50.88,60.02
1999-08-27,63.04,51.61,79.38,43.87,81.85,74.84,52.63,57.11
1999-08-30,58.53,45.1,72.28,51.2,72.5,66.07,54.39,48.16
1999-08-31,58.45,44.01,71.09,55.24,72.97,66.64,50.88,48.3
1999-09-01,61.4,46.66,74.22,54.49,77.9,71.39,50.88,54.25
1999-09-02,58.04,43.48,70.71,55.11,72.62,66.38,52.63,45.33
1999-09-03,65.97,53.23,81.91,46.73,84.28,77.5,50.88,67.26
1999-09-07,65.12,51.33,79.92,57.28,76.09,69.8,52.63,68.76
1999-09-08,64.42,49.59,78.07,56.18,74.81,68.61,50.88,72.77
1999-09-09,64.88,50.39,79.1,57.39,77.46,71.14,52.63,66.05
1999-09-10,67.03,51.34,80.27,61.32,80.64,74.21,52.63,68.78
1999-09-13,63.97,49.31,78.06,62.07,77.73,71.52,52.63,56.51
1999-09-14,61.8,47.19,75.76,63.15,74.77,68.76,50.88,52.09
1999-09-15,59.29,42.44,70.37,70.24,72.11,66.29,50.88,42.7
1999-09-16,56.93,42.53,70.52,54.28,69.85,64.13,50.88,46.34
1999-09-17,60.17,46.85,75.5,51.02,76.3,70.23,47.37,53.95
1999-09-20,57.84,46.72,75.53,48.34,73.85,67.95,43.86,48.65
1999-09-21,53.69,39.4,67.32,53.86,68.42,62.88,45.61,38.32
1999-09-22,54.05,40.12,68.18,53.67,69.91,64.32,45.61,36.55
1999-09-23,47.03,32.32,59.34,58.74,61.2,56.03,36.84,24.77
1999-09-24,46.34,31.6,58.44,52.94,61.48,56.18,29.82,33.89
1999-09-27,50.14,33.17,60.19,58.92,66.18,60.53,33.33,38.65
1999-09-28,50.18,32.89,59.86,51.12,67.4,61.6,33.33,45.04
1999-09-29,51.55,29.36,55.8,67.73,66.07,60.25,40.35,41.29
1999-09-30,54.88,33.15,60.01,67.38,69.74,63.63,45.61,44.65
1999-10-01,53.74,33.25,60.04,56.53,71.4,65.13,45.61,44.19
1999-10-04,53.3,38.94,66.45,46.46,73.0,66.6,43.86,37.76
1999-10-05,53.11,38.19,65.49,47.87,71.97,65.57,45.61,37.05
1999-10-06,57.17,44.47,72.56,39.13,80.96,74.12,47.37,41.6
1999-10-07,55.6,42.55,70.28,42.53,75.99,69.36,47.37,41.12
1999-10-08,57.86,47.34,74.28,29.83,86.15,80.47,45.61,41.31
1999-10-11,59.05,47.12,73.39,38.79,85.64,81.47,45.61,41.31
1999-10-12,55.33,41.39,66.33,44.09,78.29,74.3,43.86,39.03
1999-10-13,51.15,34.32,56.48,52.84,68.04,64.18,45.61,36.57
1999-10-14,49.63,33.78,50.79,54.11,67.81,63.89,43.86,33.17
1999-10-15,44.75,24.54,36.16,69.48,58.97,55.13,43.86,25.08
1999-10-18,42.74,26.45,37.64,48.77,60.91,58.83,43.86,22.74
1999-10-19,46.91,28.51,40.1,48.31,66.38,64.99,50.88,29.21
1999-10-20,50.61,35.95,50.6,34.77,75.16,74.01,49.12,34.68
1999-10-21,51.15,34.59,48.37,42.05,74.8,73.6,45.61,39.03
1999-10-22,54.47,39.41,55.26,40.27,82.58,81.67,42.11,40.01
1999-10-25,51.11,37.44,52.2,45.57,76.14,75.03,40.35,31.04
1999-10-26,50.22,34.51,47.73,50.51,73.96,72.79,40.35,31.73
1999-10-27,51.41,38.44,53.01,42.19,74.14,72.99,36.84,42.24
1999-10-28,57.23,50.38,69.04,24.39,83.46,82.68,35.09,55.56
1999-10-29,58.2,55.66,76.45,27.17,80.58,79.77,26.32,61.46
1999-11-01,59.37,53.35,71.66,43.89,80.86,80.14,28.07,57.65
1999-11-02,58.02,51.65,68.86,50.95,77.47,76.72,24.56,55.91
1999-11-03,59.95,53.5,71.37,59.45,77.17,76.52,24.56,57.08
1999-11-04,61.06,55.46,74.83,56.38,77.63,77.06,22.81,63.21
1999-11-05,62.96,57.41,78.23,56.08,81.95,81.6,22.81,62.62
1999-11-08,63.48,59.15,81.27,56.66,81.16,80.89,22.81,62.42
1999-11-09,65.61,56.1,76.01,66.54,78.32,78.08,38.6,65.59
1999-11-10,68.43,58.15,79.68,64.02,79.72,79.57,43.86,74.02
1999-11-11,68.51,60.14,83.27,54.34,80.23,80.21,47.37,74.02
1999-11-12,72.6,63.81,89.53,48.74,81.49,81.63,50.88,92.09
1999-11-15,72.39,63.26,88.36,57.06,77.74,77.94,56.14,86.24
1999-11-16,77.07,69.76,100.0,47.22,84.36,84.75,63.16,90.23
1999-11-17,75.28,67.15,95.47,54.37,83.51,83.97,61.4,81.11
1999-11-18,78.38,70.59,100.0,54.7,87.42,88.04,63.16,84.77
1999-11-19,77.98,69.52,98.6,54.6,89.42,90.24,63.16,80.29
1999-11-22,76.66,68.99,98.1,53.81,86.29,87.29,61.4,80.75
1999-11-23,73.58,64.49,90.34,51.35,82.69,83.84,61.4,80.97
1999-11-24,75.32,67.46,96.26,46.14,85.01,86.34,64.91,81.11
1999-11-26,72.63,67.07,96.04,53.3,77.9,79.33,66.67,68.12
1999-11-29,69.1,64.55,91.86,54.72,73.61,75.13,68.42,55.39
1999-11-30,66.84,59.47,82.86,60.82,71.47,73.06,70.18,50.04
1999-12-01,68.72,61.6,87.05,52.63,78.01,79.67,68.42,53.66
1999-12-02,71.43,64.36,92.44,58.66,79.53,81.23,71.93,51.89
1999-12-03,74.92,70.37,100.0,49.82,87.79,89.53,70.18,56.75
1999-12-06,73.17,67.57,95.39,58.67,83.4,85.26,70.18,51.73
1999-12-07,71.99,63.69,88.85,66.53,81.59,83.53,71.93,47.84
1999-12-08,72.44,62.09,86.4,73.77,80.94,82.99,71.93,48.96
1999-12-09,70.9,62.93,88.36,59.55,81.02,83.19,71.93,49.28
1999-12-10,71.49,64.98,92.49,55.66,79.9,82.21,71.93,53.25
1999-12-13,71.05,64.32,91.64,63.04,78.97,81.4,71.93,46.07
1999-12-14,66.02,61.09,85.01,53.67,74.37,76.86,71.93,39.23
1999-12-15,66.43,63.55,90.07,43.22,77.92,80.35,73.68,36.22
1999-12-16,68.29,64.8,92.26,48.22,78.34,80.75,73.68,39.96
1999-12-17,69.23,65.19,93.25,48.59,80.25,82.65,75.44,39.26
1999-12-20,66.64,64.26,91.09,52.36,71.94,74.42,75.44,36.95
1999-12-21,70.99,67.93,100.0,58.74,75.83,78.21,75.44,40.8
1999-12-22,72.24,68.36,100.0,59.56,76.61,78.99,78.95,43.2
1999-12-23,73.37,73.77,100.0,52.15,81.1,83.43,78.95,44.18
1999-12-27,72.34,73.22,99.32,56.11,74.4,76.82,80.7,45.79
1999-12-28,73.67,73.18,99.63,62.11,74.76,77.16,78.95,49.91
1999-12-29,76.23,74.48,100.0,72.34,74.4,76.75,80.7,54.9
1999-12-30,73.7,74.57,100.0,67.07,68.81,71.09,78.95,55.43
1999-12-31,76.89,75.61,100.0,76.1,69.4,71.5,92.98,52.62
2000-01-03,72.55,71.9,92.63,65.05,70.97,72.96,96.49,37.88
2000-01-04,62.5,57.65,63.33,63.82,61.6,63.47,96.49,31.13
2000-01-05,62.57,58.34,64.74,59.94,63.84,65.5,98.25,27.35
2000-01-06,62.43,58.68,65.45,49.85,66.39,67.81,96.49,32.36
2000-01-07,71.28,68.27,85.41,49.04,80.05,81.4,94.74,40.02
2000-01-10,74.15,72.26,93.88,63.56,80.13,81.43,91.23,36.57
2000-01-11,69.14,67.34,83.88,55.5,77.53,78.75,91.23,29.78
2000-01-12,68.46,65.7,80.57,52.83,76.48,77.6,91.23,34.83
2000-01-13,72.82,70.05,89.56,61.11,80.41,81.43,85.96,41.21
2000-01-14,76.65,73.8,97.81,60.22,87.35,88.38,85.96,43.05
2000-01-18,75.21,71.09,92.47,74.61,81.13,82.14,87.72,37.31
2000-01-19,76.8,71.08,92.88,81.05,80.39,81.4,89.47,41.33
2000-01-20,76.8,68.26,87.37,94.55,80.26,81.29,89.47,36.38
2000-01-21,77.7,66.98,85.13,100.0,83.34,84.45,89.47,34.53
2000-01-24,68.75,56.78,63.88,97.22,72.33,73.43,89.47,28.1
2000-01-25,68.46,58.84,68.42,80.16,75.87,76.99,89.47,29.47
2000-01-26,67.52,57.2,65.25,76.29,75.84,76.96,91.23,29.83
2000-01-27,64.22,55.65,62.3,66.48,74.09,75.23,89.47,26.3
2000-01-28,55.97,45.84,41.82,64.67,65.34,66.42,87.72,19.97
2000-01-31,55.58,54.4,60.11,21.39,69.34,70.45,85.96,27.41
2000-02-01,61.17,57.94,68.02,27.15,74.34,75.53,85.96,39.21
2000-02-02,64.6,57.7,67.93,39.34,75.35,76.65,87.72,47.53
2000-02-03,70.54,61.45,76.38,49.33,78.98,80.41,87.72,59.53
2000-02-04,71.01,61.03,76.06,54.29,80.45,82.01,87.72,55.5
2000-02-07,68.34,60.7,76.0,63.36,76.07,77.77,82.46,42.01
2000-02-08,71.47,64.82,84.87,56.48,81.14,82.99,84.21,45.78
2000-02-09,67.67,57.0,68.33,69.62,75.44,77.4,80.7,45.18
2000-02-10,68.62,58.11,71.14,71.49,74.8,76.82,78.95,49.03
2000-02-11,63.12,50.5,54.79,76.28,70.24,72.25,78.95,38.82
2000-02-14,63.17,51.12,56.34,72.62,70.41,72.38,77.19,42.11
2000-02-15,64.61,54.03,62.78,58.88,75.44,77.33,75.44,48.34
2000-02-16,64.68,50.27,54.82,76.81,73.43,75.33,77.19,44.93
2000-02-17,67.08,50.32,55.15,87.29,74.56,76.48,78.95,46.84
2000-02-18,59.15,39.72,31.79,85.51,64.98,66.89,80.7,44.46
2000-02-22,58.22,41.27,35.16,64.74,65.56,67.37,78.95,54.49
2000-02-23,61.44,43.46,39.88,68.46,72.32,74.04,80.7,51.21
2000-02-24,61.32,41.65,35.86,73.92,70.74,72.38,80.7,53.96
2000-02-25,58.94,36.62,24.74,84.77,68.07,69.6,77.19,51.57
2000-02-28,59.43,40.28,32.88,67.19,69.92,71.37,77.19,57.22
2000-02-29,64.18,44.81,42.53,81.13,74.33,75.8,75.44,55.19
2000-03-01,66.74,47.93,45.39,80.74,80.14,81.67,77.19,54.14
2000-03-02,64.73,48.45,46.76,63.48,82.07,83.63,75.44,53.24
2000-03-03,69.22,55.25,63.44,60.64,88.25,89.9,75.44,51.6
2000-03-06,65.98,50.66,52.56,72.06,80.45,82.14,75.44,48.54
2000-03-07,59.62,41.67,30.86,78.4,70.9,72.62,75.44,47.46
2000-03-08,58.41,44.42,37.6,60.81,72.57,74.28,73.68,45.53
2000-03-09,64.51,53.12,58.89,48.49,78.03,79.74,71.93,61.37
2000-03-10,63.21,51.35,54.86,44.86,81.32,83.02,70.18,56.89
2000-03-13,57.94,48.37,47.89,27.58,75.83,77.57,68.42,59.93
2000-03-14,50.89,42.14,33.0,15.73,70.53,72.28,68.42,54.17
2000-03-15,54.69,50.28,53.08,0.0,77.53,79.3,63.16,59.52
2000-03-16,66.69,66.68,93.44,0.0,82.78,84.62,63.16,76.15
2000-03-17,66.79,67.91,97.09,4.62,77.28,79.19,61.4,80.01
2000-03-20,65.2,65.63,92.32,0.0,75.24,77.19,61.4,84.58
2000-03-21,69.04,74.57,100.0,0.0,79.44,81.46,61.4,86.39
2000-03-22,73.71,75.79,100.0,24.87,80.07,82.18,63.16,89.94
2000-03-23,75.1,81.91,100.0,22.92,77.28,79.57,68.42,95.57
2000-03-24,74.35,81.41,100.0,29.05,73.55,76.01,64.91,95.54
2000-03-27,73.32,79.98,98.26,35.28,69.3,71.87,64.91,93.61
2000-03-28,69.8,75.45,90.49,31.51,68.13,70.76,64.91,87.33
2000-03-29,68.31,75.16,90.87,20.48,70.68,73.33,63.16,84.47
2000-03-30,64.64,69.61,80.94,23.47,65.95,68.69,59.65,84.14
2000-03-31,68.16,71.84,86.08,34.28,70.62,73.3,59.65,81.37
2000-04-03,67.08,73.24,89.64,13.19,70.88,73.57,59.65,89.37
2000-04-04,64.65,70.1,84.22,15.49,60.3,63.1,59.65,99.66
2000-04-05,65.55,67.92,80.68,40.19,56.07,58.73,61.4,93.89
2000-04-06,69.42,71.02,87.41,55.89,60.52,63.0,61.4,86.69
2000-04-07,76.09,74.34,94.64,64.46,70.11,72.35,61.4,95.35
2000-04-10,70.81,71.01,88.91,45.77,64.79,66.93,61.4,96.87
2000-04-11,68.49,69.6,87.05,42.8,60.61,62.66,61.4,95.28
2000-04-12,60.16,61.01,70.94,42.3,54.8,56.79,57.89,77.4
2000-04-13,55.87,54.07,58.09,53.21,53.48,55.37,56.14,60.73
2000-04-14,40.19,33.28,17.62,49.28,39.72,41.51,56.14,43.79
2000-04-17,48.58,44.01,39.26,42.34,55.21,56.9,54.39,47.96
2000-04-18,58.24,53.55,58.62,64.8,64.83,66.49,54.39,44.99
2000-04-19,56.61,49.81,51.8,73.06,61.86,63.44,52.63,43.7
2000-04-20,56.45,51.27,55.21,66.66,65.89,67.4,50.88,37.86
2000-04-24,52.89,49.86,52.95,55.43,60.91,62.25,47.37,41.45
2000-04-25,61.84,61.08,75.89,65.31,68.18,69.47,47.37,45.59
2000-04-26,58.66,56.74,67.96,68.69,62.4,63.61,47.37,43.84
2000-04-27,60.4,57.45,69.85,81.26,65.1,66.25,43.86,39.01
2000-04-28,60.98,54.23,63.83,99.45,65.22,66.21,40.35,37.55
2000-05-01,62.35,57.85,71.46,100.0,66.41,67.3,38.6,34.83
2000-05-02,54.89,52.32,60.87,90.72,57.77,58.42,38.6,25.53
2000-05-03,46.45,44.61,45.84,89.79,47.54,47.81,38.6,10.95
2000-05-04,46.75,43.18,43.17,96.62,50.69,50.73,31.58,11.29
2000-05-05,52.55,48.66,54.29,96.29,61.69,61.71,33.33,11.91
2000-05-08,48.01,46.52,50.21,82.87,59.65,59.44,35.09,2.3
2000-05-09,44.66,43.5,44.41,76.09,57.44,56.96,33.33,0.88
2000-05-10,40.23,36.42,30.39,68.56,54.55,53.78,33.33,4.6
2000-05-11,47.72,42.38,42.33,76.55,61.73,60.93,29.82,20.28
2000-05-12,49.98,45.53,48.66,72.61,67.51,66.72,28.07,20.73
2000-05-15,56.44,53.04,63.8,68.19,71.54,70.76,24.56,43.21
2000-05-16,59.38,56.26,70.39,72.43,73.3,72.52,26.32,44.42
2000-05-17,55.72,51.77,61.6,72.28,74.58,73.74,22.81,33.27
2000-05-18,52.46,49.17,56.5,66.76,74.72,73.81,19.3,26.94
2000-05-19,47.22,41.86,41.91,66.44,70.0,68.79,19.3,22.24
2000-05-22,45.76,40.39,38.91,60.6,68.35,66.89,19.3,25.89
2000-05-23,42.11,33.93,25.96,58.1,68.94,67.33,22.81,17.69
2000-05-24,46.35,40.08,38.1,53.5,74.11,72.59,21.05,25.01
2000-05-25,45.63,35.89,29.65,56.47,73.37,71.7,22.81,29.53
2000-05-26,46.52,35.1,27.97,61.56,73.79,72.08,22.81,32.32
2000-05-30,53.88,45.82,49.38,68.52,76.57,74.96,24.56,37.37
2000-05-31,55.1,45.32,48.49,69.24,76.46,74.86,24.56,46.75
2000-06-01,62.77,52.09,62.09,77.37,80.68,79.23,22.81,65.12
2000-06-02,69.79,58.91,75.8,88.39,83.55,82.21,24.56,75.1
2000-06-05,67.78,56.48,71.16,89.69,79.61,78.04,26.32,73.15
2000-06-06,66.41,54.01,66.44,88.77,78.56,76.89,26.32,73.89
2000-06-07,68.79,57.15,72.96,86.18,80.45,78.82,28.07,77.87
2000-06-08,67.49,54.7,68.29,85.16,79.54,77.84,28.07,78.83
2000-06-09,68.22,53.48,66.01,93.29,81.62,79.97,31.58,71.56
2000-06-12,65.4,50.76,60.73,78.76,81.05,79.36,35.09,72.07
2000-06-13,67.15,56.31,72.03,73.93,83.17,81.57,35.09,67.98
2000-06-14,67.58,56.46,72.56,68.29,83.75,82.21,43.86,65.95
2000-06-15,70.4,58.32,76.51,67.81,86.33,84.92,45.61,73.27
2000-06-16,72.01,54.79,69.63,74.35,86.89,85.53,54.39,78.49
2000-06-19,76.25,59.86,80.02,74.77,86.45,85.09,61.4,86.15
2000-06-20,74.98,57.34,75.17,80.08,85.57,84.24,61.4,81.04
2000-06-21,75.64,58.03,76.7,78.8,86.4,85.16,59.65,84.76
2000-06-22,69.34,51.53,63.71,73.84,81.85,80.45,59.65,74.39
2000-06-23,67.21,48.97,58.56,71.73,80.77,79.3,61.4,69.77
2000-06-26,68.72,52.32,65.22,71.84,80.39,78.92,57.89,74.43
2000-06-27,66.73,51.19,62.93,64.01,82.49,81.13,57.89,67.44
2000-06-28,69.61,52.24,64.99,76.08,87.37,86.24,56.14,64.22
2000-06-29,66.65,49.29,58.99,70.35,89.19,88.24,54.39,56.1
2000-06-30,67.86,52.24,64.88,69.79,89.6,88.78,57.89,51.82
2000-07-03,69.78,55.72,72.08,70.52,88.56,87.8,57.89,55.86
2000-07-05,66.38,50.0,60.85,72.14,84.05,83.29,59.65,54.69
2000-07-06,67.42,52.42,65.88,72.3,84.65,84.04,61.4,51.24
2000-07-07,71.67,57.71,76.59,67.9,90.19,89.87,61.4,58.05
2000-07-10,70.88,56.88,75.01,71.09,86.49,86.11,63.16,57.41
2000-07-11,71.34,58.07,77.55,66.98,87.18,86.85,64.91,57.81
2000-07-12,71.37,60.85,83.35,72.7,87.39,87.12,52.63,55.54
2000-07-13,73.86,61.47,84.76,72.75,87.33,87.12,66.67,56.96
2000-07-14,75.03,64.79,91.57,66.16,89.63,89.53,70.18,53.37
2000-07-17,74.59,64.8,91.82,68.02,89.2,89.09,68.42,50.76
2000-07-18,71.23,60.68,83.75,64.49,88.16,88.07,68.42,45.03
2000-07-19,69.53,57.77,78.07,60.11,88.45,88.41,68.42,45.46
2000-07-20,73.57,60.94,84.63,62.61,90.75,90.82,68.42,56.8
2000-07-21,71.52,57.08,77.21,56.19,90.71,90.82,68.42,60.24
2000-07-24,68.5,53.14,69.55,54.38,87.35,87.5,66.67,60.94
2000-07-25,69.15,55.46,74.46,52.17,89.04,89.29,66.67,56.96
2000-07-26,67.34,50.04,63.83,61.38,88.03,88.34,66.67,53.1
2000-07-27,65.6,49.2,62.48,50.25,88.18,88.58,66.67,53.84
2000-07-28,60.15,42.0,48.15,51.26,83.91,84.38,64.91,46.45
2000-07-31,62.3,44.59,53.42,60.58,84.14,84.72,63.16,45.51
2000-08-01,62.57,46.28,56.93,55.61,84.71,85.36,64.91,44.18
2000-08-02,64.43,46.4,57.22,59.57,86.49,87.22,64.91,49.23
2000-08-03,65.49,49.68,63.9,54.64,86.48,87.26,63.16,53.35
2000-08-04,68.23,52.09,68.9,57.08,91.03,91.9,64.91,51.67
2000-08-07,69.94,55.96,76.8,59.2,89.56,90.51,63.16,54.36
2000-08-08,70.62,56.65,78.47,57.96,90.32,91.32,63.16,56.47
2000-08-09,69.63,54.16,73.69,61.68,88.92,90.0,64.91,54.04
2000-08-10,68.03,50.99,67.6,61.02,88.8,89.97,63.16,54.66
2000-08-11,71.23,53.61,73.19,66.98,90.84,92.14,64.91,56.91
2000-08-14,74.38,58.16,82.7,64.41,92.98,94.41,64.91,63.06
2000-08-15,73.3,56.26,79.26,62.8,92.54,94.07,64.91,63.27
2000-08-16,73.65,54.98,77.05,68.18,92.29,93.93,64.91,64.17
2000-08-17,74.59,58.57,84.87,66.23,94.01,95.76,63.16,59.53
2000-08-18,75.06,57.25,82.77,67.09,95.3,97.22,63.16,62.61
2000-08-21,76.0,58.84,86.51,65.47,94.1,96.2,63.16,67.72
2000-08-22,75.44,58.23,85.86,67.4,93.55,95.8,61.4,65.84
2000-08-23,77.21,59.76,89.64,65.17,93.72,96.1,63.16,72.94
2000-08-24,78.53,60.0,90.77,70.36,94.72,97.26,63.16,73.41
2000-08-25,79.97,59.28,89.87,72.54,96.33,98.98,63.16,79.62
2000-08-28,80.04,60.83,93.56,70.56,96.16,98.95,63.16,77.09
2000-08-29,78.77,59.57,91.51,74.84,94.84,97.76,61.4,71.47
2000-08-30,77.51,57.66,88.01,79.05,91.97,95.05,61.4,69.44
2000-08-31,79.95,61.0,95.29,77.52,94.89,97.93,61.4,71.62
2000-09-01,79.85,61.4,96.78,78.85,92.4,95.59,63.16,70.78
2000-09-05,75.61,57.88,90.18,78.97,84.27,87.83,63.16,66.96
2000-09-06,72.08,54.19,83.03,79.64,80.79,84.55,61.4,60.96
2000-09-07,74.8,56.41,87.97,80.36,85.53,89.19,61.4,62.72
2000-09-08,73.5,54.3,84.11,73.97,88.84,92.44,63.16,57.66
2000-09-11,71.83,52.81,81.59,72.41,88.95,92.65,59.65,54.73
2000-09-12,69.26,50.92,78.08,72.66,88.15,92.0,54.39,48.65
2000-09-13,70.67,51.56,79.49,71.95,89.01,92.92,56.14,53.65
2000-09-14,70.66,50.57,77.54,77.43,89.16,93.12,54.39,52.42
2000-09-15,67.41,46.99,70.28,72.62,88.15,92.24,57.89,43.66
2000-09-18,61.21,42.05,60.02,64.77,81.95,86.38,56.14,37.17
2000-09-19,64.51,45.77,67.43,65.74,84.42,88.78,59.65,39.74
2000-09-20,62.86,43.89,63.31,66.62,82.99,87.46,59.65,36.14
2000-09-21,61.06,43.49,62.2,59.78,82.05,86.61,59.65,33.63
2000-09-22,61.89,43.55,62.05,65.08,80.0,84.72,63.16,34.69
2000-09-25,60.02,41.39,57.38,64.91,77.53,82.45,63.16,33.36
2000-09-26,58.44,38.74,51.68,63.46,75.77,80.85,64.91,33.69
2000-09-27,58.76,38.7,51.37,61.91,76.45,81.57,66.07,35.23
2000-09-28,66.36,46.3,66.66,66.73,84.15,89.02,69.64,41.99
2000-09-29,62.11,41.26,56.16,71.87,80.12,85.29,66.07,33.97
2000-10-02,58.63,41.3,56.03,60.9,77.69,83.06,62.5,28.94
2000-10-03,56.62,39.1,51.32,57.69,75.31,80.96,64.29,27.69
2000-10-04,58.71,41.09,55.1,58.69,76.24,82.01,66.07,31.78
2000-10-05,58.5,41.7,56.05,53.75,77.9,83.73,62.5,33.89
2000-10-06,53.54,35.4,42.9,53.16,71.79,78.04,62.5,31.0
2000-10-09,52.11,33.92,39.54,55.95,67.0,73.6,62.5,32.23
2000-10-10,48.0,30.5,32.31,54.49,63.89,70.76,51.79,32.29
2000-10-11,43.12,25.3,21.49,57.18,57.62,64.96,48.21,27.04
2000-10-12,35.47,17.06,4.71,58.92,43.41,51.61,46.43,26.13
2000-10-13,45.27,27.68,24.29,62.32,53.72,61.47,48.21,39.16
2000-10-16,46.74,27.91,22.48,64.32,56.58,64.22,48.21,43.43
2000-10-17,41.3,22.17,2.43,62.24,52.84,60.66,50.0,38.8
2000-10-18,39.43,20.47,0.0,60.76,49.71,57.68,46.43,40.99
2000-10-19,49.64,31.66,25.16,60.44,62.84,69.98,48.21,49.16
2000-10-20,52.14,33.75,29.57,65.14,65.82,72.86,48.21,49.6
2000-10-23,52.15,33.6,28.95,68.67,64.17,71.33,44.64,53.71
2000-10-24,50.84,34.28,25.74,65.33,65.57,72.72,39.29,52.92
2000-10-25,42.42,26.51,0.0,64.48,56.98,64.69,39.29,44.98
2000-10-26,40.52,26.58,0.0,70.21,49.91,58.01,39.29,39.65
2000-10-27,44.38,30.32,9.29,64.0,57.74,65.3,41.07,42.92
2000-10-30,47.84,34.91,20.99,60.33,61.3,68.72,41.07,47.57
